code,name,segment,score,s_growth_block,s_value_block,s_tech_block,growth_pct,op_margin_pct,roe_pct,per,pbr,div_yield_pct,div_growth_years,tech_score,vol_ratio,margin_ratio,analyst_rating,ret_1m_pct,ret_3m_pct
1398,大型フーズ098,大型株,51.7,14.3,20.0,12.7,6.7793073036622555,15.978890048721166,6.764211713350266,15.702646974690504,1.2191507844907457,1.763942885154213,7,66.70448210041056,1.2967773474527833,5.2665381770517605,4.759475840989043,-0.7496681390948123,8.476627821210139
1442,大型システムズ142,大型株,51.7,16.9,23.2,9.8,9.316930280213624,14.893308169075834,9.43981448165501,17.317509563079664,1.1189058688199889,4.078278935716059,3,44.42822627025198,1.0054927567637628,4.082117249861607,2.402101463924371,-6.361780498592635,-20.452742092816614
1368,大型フーズ068,大型株,51.4,10.9,24.0,12.3,-2.0631435969883576,15.621413387281141,9.315011841673499,4.648322480128538,0.4,2.587680707070689,5,53.1384379556566,0.986008771734891,2.9060077111183253,4.35811968787864,-5.166629405505349,-10.063659114809537
1358,大型バイオ058,大型株,51.3,13.1,24.4,10.9,15.501800746095492,6.896884902433313,-0.2991770327281422,16.594208926043205,1.9515867584453706,4.397594522434314,7,48.30909946145749,0.5534346892075687,2.520612325007178,3.360588236891795,-4.590407434372897,28.58506781035944
1412,大型システムズ112,大型株,51.2,21.4,14.0,12.9,17.50964385887385,11.279861699726618,10.450201982417676,29.95467875129011,2.3615080704125826,2.2934343787129423,4,49.14018979264843,1.2549491242382678,2.310596558348432,3.283804683997223,10.303087504254254,2.6294812986659575
1395,大型化学095,大型株,51.1,14.8,18.9,15.3,9.287860615207002,15.912794128575797,4.495515023477124,19.143705725156025,1.810099963852042,2.023352707766307,7,65.19137965434699,0.7252236894349586,0.47901682191220907,2.652697334481382,2.0190332515287706,7.924118425471778
1426,大型運輸126,大型株,51.1,18.6,15.3,12.9,15.056418307313425,0.2785105310566127,16.952261489580117,18.25037291135404,2.054490349021627,1.3801242551584785,3,57.62688929460593,0.9914810553312685,3.0095234584179815,4.467612128743973,-9.091321891817095,15.685828860607709
1350,大型化学050,大型株,50.9,11.8,26.8,10.8,-2.907104335374786,14.897805712382386,11.62253687643043,7.033566281084161,1.7894377121864216,4.652684981945891,6,48.92814708276689,0.9289983927962393,3.6074621805434104,2.2154627155942253,2.4863442178638135,-0.685567393553721
1377,大型製作所077,大型株,50.9,12.9,19.9,14.7,3.5790419242364275,9.586049206376776,13.352778047098631,24.87564706404538,2.5560590382202513,3.9148078715059054,5,61.34896293447417,1.383411435892122,2.7181203087390315,3.7046113503292357,6.4425187912570925,3.2886082476888134
1433,大型バイオ133,大型株,50.9,10.6,18.5,19.4,1.3305571455505492,9.357869344422372,12.031455780543542,7.969705532056933,2.033120700251631,1.2023138368815964,4,89.61303149319839,1.5636773808212112,2.675687186491792,2.8475758275990266,-1.6756338401993593,4.879303775028356
1432,大型ネットワーク132,大型株,50.8,14.5,24.1,9.0,-10.0,13.184130583940137,18.514537311370837,13.279370209788443,1.4818654997638567,3.6249216931253994,5,44.5427166064333,0.2,3.6537832949109523,3.5094652722168824,-4.5761031083289705,5.519160523332323
1443,大型フーズ143,大型株,50.8,10.3,20.8,16.7,6.261561802026167,6.408470913967281,7.077249449910417,19.968269139350248,0.8509200954520075,2.831282022743365,5,67.09805767173586,1.2375640336740044,1.254519346885702,3.465078597279638,7.762460386322966,8.720522443049164
1305,大型化学005,大型株,50.7,7.5,24.8,15.0,-5.657246558845332,10.401643918213493,6.648136728536023,12.166732910539949,1.1074004241413213,4.094941311234396,3,72.42901038264665,0.2,1.8972069460256051,3.7302024520840047,5.017333988155669,12.53471895751426
1384,大型メディカル084,大型株,50.7,21.1,19.8,6.8,17.48240125316352,13.21876240200824,8.24376176626812,18.595566710356913,1.3433415385759715,2.7103957256122184,4,29.83402612362069,0.2281873987389592,3.675840789906209,3.378639927931429,-2.0765333979369998,4.102067520677843
1415,大型エナジー115,大型株,50.7,16.5,18.8,12.8,6.916675496191026,13.649717693286323,12.888047651392679,11.143082086643401,1.9146410052357399,1.226996983114461,6,58.217337339153886,0.691853455903946,2.4591665044138358,3.1019678778675575,-4.930207961170466,-0.2433768993637324
1424,大型電機124,大型株,50.7,12.0,20.8,15.0,-2.540750152359088,11.72532566898541,14.663449102597944,23.58723885602822,0.4,2.2876445583441303,10,64.14542389358317,1.0976315157398864,2.1081675518176177,3.292959259433804,3.229314378541945,0.9715105001861994
1376,大型ホールディングス076,大型株,50.4,10.5,22.2,13.9,-2.332701060970175,17.52339607701265,6.938315638976347,7.498947444418755,1.6106688965681732,3.063369806032687,1,59.130670878344915,1.3677915462141867,3.1738956130712737,4.105585187009116,-6.925614588544494,7.972481859954347
1324,大型メディカル024,大型株,50.2,14.7,17.9,12.7,8.623963869712878,20.636751070820925,1.3306929754193115,21.18296808218913,1.0700323438139743,2.538675654171153,2,48.97978889759422,1.6500222973494791,3.5487794355778726,4.985849284327955,8.564471333866162,9.269040147154914
1317,大型製作所017,大型株,50.1,10.9,22.2,14.0,-1.025218935430006,10.32938279649594,13.579512711780065,8.041643693562616,1.3214420448160922,2.1158305666664217,5,73.04964085548288,1.269057718501963,4.9073165933969385,3.4763954566000796,-2.6756556700242182,1.313694197434006
1360,大型テック060,大型株,50.1,12.0,19.7,14.8,1.5504643292069984,5.600795211799897,17.40908309650412,26.373972045314222,2.251454420206928,2.8552134168558747,10,55.21695725083286,1.1013986384488896,0.5317515331684306,3.917593043599072,1.8623155705465027,-11.631825402013574
1393,大型商事093,大型株,50.1,11.2,23.3,13.1,-3.8239990465799796,7.367334444214247,16.424593933669254,9.650313694974177,0.4,2.113805869300953,7,53.156859281000266,0.6747181897972039,1.2864175688958839,3.030130348469833,-3.7770577719536558,31.37959452731274
1315,大型テック015,大型株,50.0,14.4,12.8,19.9,2.7125821533301027,17.531443550299443,11.143782192308068,25.214535951975954,1.4282641060553343,1.3755309682794998,1,84.71670278016249,1.8618328603916485,2.176865416091319,3.29345014309121,10.268665753453213,-9.284548184521856
1333,大型商事033,大型株,49.9,21.6,15.7,8.5,14.71373997368634,18.638430661338457,8.654310326369302,24.121515337416383,1.3644886609038764,1.7626017761725379,4,28.350342773829706,0.5559330731331737,1.8555699614660275,4.242868015502881,11.824618986995903,-12.586178184524481
1308,大型フーズ008,大型株,49.6,11.7,19.7,13.6,5.212116123924611,9.88350843977923,8.601408945468005,5.875993396251822,0.4,1.2773003876455977,3,62.195936081021856,0.5472604723199697,1.8193074027290985,4.639382638228852,-0.6375838263685556,12.850186821605039
1301,大型ホールディングス001,大型株,49.5,14.7,17.0,13.6,8.437736638035451,6.800079468797522,12.752255979032286,21.643388298347283,0.4,1.297820493137682,6,49.30763333781552,0.9915994212478556,0.9645209303675559,4.303518379890263,6.16675161257369,4.792368370734593
1344,大型ロジ044,大型株,49.4,10.0,25.2,10.8,-1.1103785058473479,11.646598091739644,10.671475642488572,16.30685235131297,0.764125305799201,3.500184564019963,8,52.126330466403694,0.673541927667644,3.487170257493639,3.7503788699888836,-7.1887635564902865,3.184236928187141
1446,大型マテリアル146,大型株,49.4,13.1,24.5,9.2,8.133889343813133,6.682201352826413,9.998175089557572,6.632782466866718,1.6800007571343172,3.62451267542669,3,34.53539353461218,0.2,2.0204556386646813,3.134724852574716,-7.806116474088329,9.436225075746059
1417,大型ネットワーク117,大型株,49.3,24.4,11.6,10.3,21.9801134224381,12.661732532013362,9.339565845846678,19.288770277853175,1.9269236703200419,0.6025333071101404,0,58.78524323955064,0.6425617190512452,4.861645471995846,3.347860488091821,-10.107184414278708,-11.216167002127964
1434,大型ロジ134,大型株,49.3,13.2,22.1,10.5,6.300185858716787,11.545645351870185,8.845837429579078,14.713749341769315,0.4,2.083489257839167,8,30.369982644079887,0.9052222442303608,1.0244429282124807,3.6890803435184893,-0.8317990864009088,21.728723979696028
1396,大型運輸096,大型株,49.2,10.8,20.1,15.0,-0.34020664366331577,12.132926706630494,11.852685180692427,19.709144287991805,2.386316084085742,3.8769808321980435,2,85.3045517716844,0.7345117477221426,4.38077106241797,3.654389300840871,-0.9728962707418054,-17.692362317299192
1421,大型ホールディングス121,大型株,49.1,9.4,20.6,15.8,2.863681633034148,12.699621560195567,4.917124462722125,9.119007506995354,0.6418451537519982,1.9651868360285434,2,57.91707206313175,1.3648578368918542,0.3,3.6201029689728266,0.18038522840198645,8.098104226441635
1448,大型バイオ148,大型株,49.0,12.6,19.7,12.4,10.078565662208943,14.75929385765646,-5.0,23.141834221060705,0.4,1.9839509744438748,9,49.28883894545607,0.266907008765229,0.5312732889099929,4.421524597056496,-10.029027183291829,17.547893211544206
1429,大型メディカル129,大型株,48.8,18.8,18.9,8.0,15.531117122331315,8.518939742100502,10.119837141867238,16.011996138490524,1.49736910717591,1.9013195640151703,5,26.235057245019153,1.067561725934041,3.3100372121592976,3.418064469884893,-8.190305343508726,15.86238235421755
1375,大型テック075,大型株,48.7,9.0,23.3,12.9,-2.0187518455264097,11.45136274152855,8.821946319049545,7.811550086790607,1.1209175500614237,1.8578079060025634,8,55.6230137353346,0.858602125426215,2.3088725248793627,3.778497614724933,5.200885198138678,-7.996546744032576
1406,大型ホールディングス106,大型株,48.4,16.4,15.5,12.9,9.015582285562978,6.365060448995681,15.64315533424718,23.473809761031237,1.9717133680250516,1.0852452242064607,8,62.28739157744276,0.2,2.4562647092125323,3.89162759122661,4.836451642938905,6.1271364033862685
1331,大型ホールディングス031,大型株,48.2,8.2,21.3,15.5,-10.0,12.271767926951911,6.6411198318083215,18.75631463029967,1.791367538354889,2.738241432058682,8,59.12580473407123,1.2650323528007332,1.2315881268342117,3.456310868934833,2.6806565799417434,13.846341705009026
1367,大型システムズ067,大型株,48.2,8.2,22.7,14.7,-9.495735461643322,15.332863343047668,4.089902900848497,7.346205186643532,1.2591121292989222,2.683981003314454,3,69.95857343802354,0.3289124168145465,1.767501252209394,3.1321006920535996,1.2204763779639638,7.346371415766866
1311,大型マテリアル011,大型株,47.9,10.1,19.9,14.3,2.8815215747538563,5.116569262218456,12.175754734072022,14.66666381740736,0.4,1.5844209187924585,6,70.08627822209885,1.9983654458458933,7.744952438813193,3.931527546620797,-4.437228720191185,-21.58455536877571
1303,大型商事003,大型株,47.4,17.9,16.8,9.5,10.25847348442679,13.827220321820391,11.06366305797994,18.584926018047298,2.7991533206093226,2.1935849836153847,4,40.3520908915382,1.3079897112877479,4.532150126897605,3.5088420338761,-3.5409388617751683,-5.893774588294875
1347,大型製作所047,大型株,47.4,12.3,18.9,14.6,7.933277758566705,3.125189701789358,11.577052014504055,12.534766675866097,2.1921130518588674,1.9724124635630804,4,64.74036899448157,1.3814632411684684,3.3065788550851662,2.2515221460921535,4.728206639569507,-8.411696620092787
1397,大型システムズ097,大型株,47.4,11.7,18.4,12.3,4.627483918269214,4.203083823471955,13.836496179213862,25.100755942835487,0.7421623074923169,2.9019707425192713,3,43.68727485753779,1.3872473519326856,2.4306311286818576,4.9917184335448095,-1.393394872217526,15.99203598969387
1323,大型フーズ023,大型株,47.3,14.1,24.2,5.5,8.109737634852156,12.262333991781219,7.539144070982225,15.379070391604234,1.1236158352551804,2.7525625121024686,10,8.800148063236641,0.8815748677451579,2.8177223584704043,3.8367951917496796,-0.7314874879277391,-17.080661389742993
1327,大型ネットワーク027,大型株,47.3,16.2,23.8,5.6,15.24249628885357,15.043807361122198,-2.4564475429904995,17.82620037418156,1.3504235012628045,3.013890285372693,10,17.86171101751463,0.7044482874044472,3.5636313810280384,2.3347244804368463,10.355694288321054,8.420279352407901
1420,大型テック120,大型株,47.3,11.4,22.0,9.8,-0.42592073561364074,14.755958643508471,10.977545531812542,6.59765049858737,0.7929602364142594,2.0182786507977535,4,30.233555405172073,0.6858144459402606,1.1885011265328507,4.217226607809535,6.354727865941463,2.250274502934208
1380,大型化学080,大型株,46.8,16.1,18.3,9.8,6.288479414382364,11.976835138878274,14.2276613739484,23.125806356326727,1.4419425337766572,2.0996389226031003,7,45.49748252816236,0.9993036742783256,4.275045370529382,3.1537829232084613,6.334071835455005,12.12881642430763
1431,大型マテリアル131,大型株,46.8,3.8,23.0,17.8,1.721509294251537,4.137358749987795,2.090254843181837,12.808735036343457,0.42565802052536317,3.0102120156795515,4,97.74291790047576,0.2,2.866539721677642,2.697637581195465,-1.4604080422960717,5.69703368008653
1374,大型ロジ074,大型株,46.5,7.0,21.3,14.5,-10.0,3.3826829629729094,11.258843004704921,18.86517602360077,0.4862998539020488,1.8878979581210613,10,46.28745763169183,2.1214601562014925,2.496544264282577,3.9264289415050135,11.201246390991646,5.572325394321035
1404,大型ロジ104,大型株,46.5,11.6,20.4,11.3,4.289563535276074,8.010586181907524,11.138981991235664,18.633946176333367,0.9312992256376543,1.5676029804451526,12,60.883182466984415,0.6338573092989621,4.148674544103278,3.5126838787509325,-0.017288677906987626,10.74727446297392
1416,大型マテリアル116,大型株,46.4,7.1,18.2,17.4,-2.831909082973292,13.61398732046624,3.2495725292381827,20.271862137946307,0.472964652449826,2.033705084418994,4,78.85264111974709,1.1651449728082959,2.1188791554200903,3.9989755528557787,-11.143154083978128,3.4823969243091106
1386,大型マテリアル086,大型株,46.3,12.3,21.3,9.4,11.605785254876686,5.22093014436723,5.027002724374725,23.821390406848526,1.8881541138859381,4.087398289685863,5,34.25952085701819,0.8797814014648286,2.6836563350330334,3.663190973072008,8.30208287254021,-0.33524510004134633
1439,大型電機139,大型株,46.3,7.8,20.5,14.6,-8.817294843209613,10.371509449631358,7.36347284872488,15.111565572713475,0.9055700022024513,2.1569878467585326,5,62.964182889454804,0.8477866185716664,1.7626319289375965,3.6738832306035665,-10.025495555371089,9.724421526717496
1339,大型メディカル039,大型株,46.2,9.0,20.9,16.0,3.530615555628699,16.677735627325745,-0.1570304210756177,13.986355791288123,0.4,1.104939169772795,10,71.11332967549035,0.6402598833576048,0.3,1.2283769297266791,-1.7609730475958072,33.044980146968825
1341,大型マテリアル041,大型株,46.1,10.9,21.5,10.9,-1.7611961572113009,7.5615217214272015,15.678921681601164,14.851936079829638,2.2826749744465897,2.1574642881078163,10,57.36674470249814,1.1291144116613476,5.3164924390058275,3.3105836180446633,-4.14673257554975,-1.3827704963402523
1381,大型運輸081,大型株,46.1,13.0,18.7,12.5,-1.638334537046572,16.869470641087005,12.492831726857526,16.611555324235944,0.7663735793806435,1.7407939814244302,4,64.76670033925528,0.522187416299301,3.287522047515766,2.606595576897286,0.2755884933669064,5.315773054888103
1336,大型運輸036,大型株,46.0,14.2,20.1,9.0,7.281524746536602,17.381200787331927,4.771694836163264,17.99842223570953,1.2818960064323006,2.913908211457554,3,26.387785120438558,0.2,0.4887085966187059,3.2330597720485335,-0.25914951989257107,27.246773949154203
1379,大型電機079,大型株,46.0,7.4,24.2,13.3,-2.3603496766904186,6.89477419660839,9.260866593287668,14.356896966722577,1.0642176226515851,3.219701965482479,7,60.68886167159715,1.2049142286643464,3.609042402404029,1.9136373265780455,-0.6866295135867673,-22.162520773873688
1438,大型商事138,大型株,45.8,6.6,19.4,16.6,6.763512307901889,0.0,4.082920106704847,20.126566789599234,2.149018584206209,3.7091698114921314,1,60.427941522632274,1.5077576082414648,0.3,3.593676387701411,3.1430543898507377,0.3908249818391809
1388,大型バイオ088,大型株,45.4,14.0,20.8,9.7,3.8954126043491772,8.570736619116786,15.908537966888986,15.010373347622687,2.2019109745227765,2.661704634050368,6,53.40166394117498,1.0018981258107296,5.593831005489747,1.7443114185990254,-10.509274466632073,-2.5180499726733663
1306,大型運輸006,大型株,45.3,15.7,14.8,10.9,12.346777881599401,10.256374638757812,6.688241036677164,21.147855287542924,1.1660869725828698,1.3243136766620782,2,38.449858851971,1.248580372026882,2.7563663249270176,4.152388283254215,-1.0635158780192056,5.9024762929205705
1362,大型製作所062,大型株,45.2,11.5,21.2,8.8,9.13011727946588,3.06646244315961,8.386576812524364,21.97420831539954,2.0414566172274244,3.6258368428852386,6,39.78918409655528,0.4581505863209697,3.1202888285506436,3.9034240274921306,9.223986669630392,17.199755804105003
1405,大型テック105,大型株,45.1,14.8,18.6,10.2,-4.33505814585352,13.763136019585861,18.56477403865876,18.797065973183866,1.0366515273515748,2.092894719571758,4,50.42867179513994,0.811096733620864,4.149360593934221,2.2134327174328137,6.672000302472804,-0.5562383017107333
1352,大型システムズ052,大型株,44.9,7.0,19.2,16.7,3.261272490688941,11.592061151574395,0.471738919922414,6.306049964075932,1.6374467848678678,2.0772813038303197,0,69.12719265894643,1.13618487763712,1.2150253167343288,2.546535831153407,6.5148473778860225,8.192207470725155
1370,大型エナジー070,大型株,44.9,6.4,22.2,14.3,-0.8985436758043441,14.394377692602308,1.3217896503694035,18.338150231920014,1.3717872286083868,2.452557510081833,10,43.80026598469507,2.030149085262039,2.0942233913894213,2.5783868440238176,1.9195174859689517,-8.914942403825219
1403,大型バイオ103,大型株,44.9,11.4,18.9,10.9,8.343470587978333,4.055512179106374,8.380953528351702,20.452173417876942,0.4,1.5252339861822861,8,59.86171781555116,1.2059857910633769,5.847090653721961,3.9748422228049622,5.447328062599076,36.528946326619916
1390,大型テック090,大型株,44.4,12.8,20.8,5.8,17.783628577516595,0.0,1.9115791492021517,8.877577441753779,1.045717546701836,2.34539183023397,1,37.267155418405125,0.5695791607382149,6.923363365736606,5.0,-0.9704965061078958,-0.3629994836815875
1383,大型フーズ083,大型株,44.0,13.8,18.4,7.2,-2.5757004183217536,14.2751186017376,16.22562978463267,15.535862921074875,1.1621800109072633,1.4853830369320733,5,26.329703325012503,0.5435610066405864,2.9082148829964436,4.655210558193117,18.35526516737702,-3.039021020850808
1444,大型メディカル144,大型株,44.0,7.9,18.6,14.0,-5.175696462009052,15.278090305856914,3.576946887818809,24.475078419766035,2.0168691878887173,2.8898854759184007,6,51.23741939150644,1.3392619757000142,1.832599294968289,3.7884558965119153,6.731606199116706,-2.741678522307076
1369,大型メディカル069,大型株,43.9,13.0,17.0,10.9,-2.74659086309906,13.444583335843534,15.224736893232228,13.411963370562937,0.4,0.8960071373896246,3,44.960880025086134,0.7958056863726368,2.5694460213656507,3.3506029353420423,7.796037663260443,-4.112207668176424
1356,大型マテリアル056,大型株,43.6,7.9,23.9,7.1,-3.7271273928330455,4.182610260656558,12.428745176373308,13.89428570669213,0.5844038028468694,2.5038210630766677,9,13.946718783305386,0.2516806550483368,0.8388044045885183,4.768943093376263,3.1955218975157793,13.207806885534723
1445,大型エナジー145,大型株,43.5,5.0,28.8,7.0,1.0704580800744434,6.028172596377705,3.6776362693691382,5.029628131350986,1.8108801523108706,4.408914542082771,10,25.730479204722705,1.3624273357781,5.059791429862402,3.234552015409069,2.108684583900297,-20.094716609656047
1427,大型システムズ127,大型株,43.4,9.3,20.2,10.9,6.066255279663416,10.981090694377261,1.6444238280755483,19.01829201026119,0.4,3.248394011238713,1,55.96224242711453,0.9404155813360398,4.605168665128991,3.457075864788888,-2.664831366873994,-2.0792323516544364
1357,大型ネットワーク057,大型株,43.1,8.2,20.4,12.9,-3.121287353009844,6.402320623647369,11.239068583613552,16.34964598561268,1.6841171732048887,2.412329009071548,6,57.84614352829197,1.3888836945424627,3.952614907500047,2.304102404486584,-11.983611332045133,16.020944771818087
1364,大型電機064,大型株,42.8,11.9,19.5,10.8,-3.115432008732597,9.59379438067294,16.18888469958231,9.027522923594278,0.4,0.7381548467574885,6,55.55651100458858,0.9411945722874395,4.685541692071303,1.4617324535176497,3.8756032465849417,22.737258421642878
1418,大型バイオ118,大型株,42.7,8.4,23.8,7.0,-10.0,10.829372313585438,8.058079363678083,13.453223741308614,2.055215327320817,3.798519836516694,5,16.575513985416592,1.3086407902461292,3.499648411315436,3.847513256125556,7.388878495848695,-9.97793715753248
1363,大型商事063,大型株,42.2,9.3,19.7,10.3,4.942170747750623,5.778970605695653,7.404467014945511,17.303387168863146,1.158541728227417,2.0221058919223442,6,45.92876065460901,0.685966958137313,3.0606151017461913,3.278405935896636,2.964626333870113,7.278448274225473
1309,大型メディカル009,大型株,41.8,6.5,17.5,14.4,-1.468941440079016,10.97281221066185,4.249889725447094,13.965801544596625,1.8882156962201768,0.8726795768076514,7,59.279240841981,0.7029250221516028,0.3,3.6577036061710957,-1.6769562543828145,6.792114536256447
1423,大型商事123,大型株,41.8,8.7,18.8,10.7,-10.0,16.713829006126375,4.075025361377791,13.266832929979417,0.4,1.1900302969161243,5,41.86761050555836,1.1889854989973492,3.3145691541632654,3.856679717059686,2.931604745570662,22.933218459182633
1394,大型電機094,大型株,41.7,15.4,13.3,8.4,8.380088569484439,16.433795272023694,6.5546126594053815,14.884259936883707,0.8005122130407516,0.0,1,22.408863760352894,0.2,0.3483538462634148,4.659964543505305,1.2333829937738736,19.48676514785409
1401,大型マテリアル101,大型株,41.2,11.0,12.5,15.7,6.427853014575202,1.5779892250576282,12.07135219178532,20.523130419602094,1.1242281883741614,0.11929149001545847,3,77.19223481384853,0.2,1.8744578580516653,2.655999377226193,6.327421809509019,-4.101367425721536
1319,大型電機019,大型株,41.1,3.6,19.5,13.0,0.16732929805113184,8.729267799661017,-1.7364451486932744,15.024004476730553,0.5563099116983059,2.0705605726339265,3,53.30327402345397,0.2,0.3,5.0,-6.224535487644186,-9.161426941455677
1449,大型ロジ149,大型株,41.0,9.2,21.4,8.5,5.559183207661685,6.038023347787832,6.084424638486544,9.896653953390153,1.90635764060097,3.332427809762838,0,47.735341866651986,0.5684071688278615,4.828317943226867,2.5199207054988633,11.125374628110084,3.6004631257967494
1425,大型化学125,大型株,40.7,11.5,13.5,11.6,5.659371031644446,12.392993530575186,5.609642357532504,19.19277624328863,3.339971253890794,0.8230133606739249,6,41.3165784048597,1.288701288759625,2.58380345199015,4.209483819233971,8.553039459052677,6.309053413218176
1422,大型製作所122,大型株,40.2,7.2,15.5,15.0,5.896489855171295,4.732003600341846,2.688053505714173,16.176541453509838,2.0201466438218567,0.3858126289569972,7,76.41319609517757,0.9234870618968934,3.4903644928475934,3.037544735281758,0.7838028043387391,-15.450962219697818
1447,大型ネットワーク147,大型株,38.9,7.4,19.1,9.6,2.4002369450828067,6.621320206773838,6.227137971797765,22.427827233577695,1.7220558606286556,2.4699739385015103,7,34.1035847850387,1.0161850503635153,2.765180194875647,3.2241307932010184,4.112750015744507,-5.3652014557334144
1332,大型製作所032,大型株,38.5,11.6,14.0,9.0,2.850070622203423,14.605836278660563,7.670806040423105,15.294746996031218,1.880663329416851,0.6069396289458442,2,28.320662846029226,0.2,1.2791240077206818,4.199547119782192,-0.20930439829544856,6.373480983302226
1342,大型ネットワーク042,大型株,38.2,14.2,14.0,7.0,9.61867160514511,4.171204639097429,12.187354513255608,12.767372094293542,2.1034688625134943,0.2057396950995285,3,24.643573277786164,0.5868852668180238,2.9457986219960977,3.456618699640196,-0.02026541368808976,2.0897815434392704
1391,大型ホールディングス091,大型株,38.1,5.2,17.8,13.1,-3.193631977506353,2.4593479338736657,8.41559906795738,10.012888100535847,1.2406046278365932,0.9997941509565227,3,57.675287715450956,1.1831047988919687,3.251449525735626,2.5436088126743703,6.62811438081337,-5.602540359222203
1450,大型テック150,大型株,38.0,5.9,17.6,12.1,-3.295475251040701,8.613629079953611,4.991905796157747,8.352289587906963,1.366378801811263,1.3720844493081568,0,48.165823524732886,0.2,1.1461104374784634,2.8727176891173154,-3.727296432154885,28.011557219081844
1354,大型メディカル054,大型株,37.8,11.0,16.6,7.0,2.60181017765527,13.570386119348996,7.771192499935493,21.71232191883934,0.4,1.7732949530831055,3,13.23359177704939,0.518180777815598,0.852718991477333,3.4391162763849357,8.177795349961581,1.0592721857115714
1330,大型テック030,大型株,36.1,11.4,14.1,6.9,-10.0,20.021271807585705,6.711502845215872,16.6472826660582,2.216685479402369,0.9977404589410748,2,26.176997131860634,0.6029318549872881,3.2913458908305886,4.0193502742502165,3.1576450759713226,-12.953190606708397
1399,大型メディカル099,大型株,35.3,8.5,19.0,4.5,1.0111944859342987,12.116776580572777,6.001252754405677,25.72042185481631,1.554588705240074,2.381970871895578,9,15.928922623682595,0.2,3.9325095793955933,3.6483747584938944,3.002677801564564,-11.916753239822585
1411,大型運輸111,大型株,34.7,7.8,22.5,1.8,3.8325749587375353,7.355054164347102,4.659032846796101,6.187220509252853,1.4658640280821649,2.5165512167734065,4,1.798861161788743,0.37634126515291555,4.5175131725257005,3.0682991999494953,3.6635500659410485,-12.688225159703073
1693,小型商事093,小型成長株,71.1,34.1,17.5,15.5,30.605644998611155,25.55915562821415,8.264685864530241,21.867476524139818,2.185570754129996,2.4061991600164907,5,60.56049927971433,1.5182798322004372,2.1302214728459017,4.1120217261945475,2.7205890553486776,10.87908152654001
1660,小型テック060,小型成長株,68.5,32.7,15.9,16.1,28.36194409659007,23.264324874692864,9.064990082637289,12.63557568604827,2.4877120741529817,1.3582185755475376,2,67.9585069974201,2.1604550013349364,4.2877036340325,4.039130342072817,-0.6373764511165536,0.855275729407559
1649,小型電機049,小型成長株,66.3,29.1,14.2,20.0,30.314028877072484,8.063384454688627,11.819098488836751,29.132265780467307,2.3070880436978385,2.2314771139274168,4,68.2223998875976,2.3971158896642932,0.901988496701744,3.3938189751154546,7.198021813604367,3.025339438472935
1692,小型製作所092,小型成長株,64.3,30.3,12.8,18.2,20.233449715597363,17.55137438235588,19.5236584991076,22.144969976589948,2.286235845870247,0.0,8,68.48405098419289,1.7399011600257888,1.1876249069441132,3.3990640087945003,8.055487906478511,10.9669077135869
1694,小型電機094,小型成長株,63.5,29.1,13.3,17.5,26.870318172234054,13.060025309583894,11.825170032510767,28.06345123317445,3.3567487896551533,2.446493075483833,3,77.45965602523681,1.4000729689494378,2.3259638462963093,3.923188985788092,6.027444947603428,-3.07154378499699
1651,小型運輸051,小型成長株,63.3,29.0,11.8,18.9,29.959644780533313,10.612299935465504,9.557739411978927,30.150115906084217,4.046726921469606,2.4235871779728866,3,71.32294185930576,1.8957494660424126,1.337429384335172,3.915318669721586,0.5955591911388307,17.82173680155897
1604,小型電機004,小型成長株,63.0,31.6,12.9,15.5,33.843624271445485,14.57590441576395,11.478296975410391,22.973060447334102,3.2921178213317877,2.037050541842469,1,86.54248122803709,0.514992484014212,3.5001839253457536,3.367924070316451,0.6380337655559183,42.60633245578248
1652,小型システムズ052,小型成長株,62.9,26.9,17.1,15.6,20.1802589791413,16.506041635571073,13.5905173250323,9.5618183750722,2.9252241981936264,1.4421529522992627,3,61.15345296824557,2.321080845965203,4.16047163241899,3.7501386401544847,11.266951364303413,18.351115996359184
1681,小型運輸081,小型成長株,62.6,27.0,17.6,13.8,24.964864870594294,11.391898313209202,11.677906436376482,23.458540763409612,2.687139398173439,2.6893795460173537,6,69.38062118991822,1.4873528672175238,5.119562143247193,4.303976315286045,0.021089706754824356,13.070733588413574
1626,小型マテリアル026,小型成長株,62.0,33.3,13.8,11.3,25.350382625604382,15.986170264894959,22.75069492087509,23.989751900202798,3.433442963085719,1.9624630046819957,4,45.70206584536224,2.203879402627099,5.812784876367745,3.879667615832302,6.226086123253725,16.713296120532455
1601,小型ホールディングス001,小型成長株,61.2,27.7,16.3,12.8,27.138537172003957,17.3126306489064,5.388428846959702,26.613641920603058,1.6672409113371254,3.2463178589103237,0,44.138876060343236,0.9796995725792477,0.9060111418988153,4.482075127805237,19.534687406500975,8.291010568248591
1680,小型化学080,小型成長株,61.1,34.1,13.7,12.0,24.583273843237784,21.478533605900143,18.283049245208034,32.10177237687833,2.1620819578864294,2.5314287510323434,3,56.05490205699081,1.165864997347351,4.062210806724942,2.063152732129236,9.198039652117176,2.5571502236716785
1603,小型商事003,小型成長株,60.2,24.6,14.1,17.4,28.32060439577785,6.891189654764422,5.828888962711984,23.46675568755683,2.0606142141965322,1.5552517759761009,3,82.7853118881356,1.6982434087054592,3.9755692473720643,4.359783824275336,7.818364038410291,14.817211561252625
